Children,Age,Income,Churn,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Tenure,Bandwidth_GB_Year,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Area_Suburban,Area_Urban,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Male,Gender_Nonbinary,Contract_One year,Contract_Two Year,InternetService_Fiber Optic,InternetService_None,PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check
3,62,3167.88,0,13.45919,16,1,0,0,0,0,1,1,0,0,1,0,0,0,1,39.71501,3459.851822,3,3,4,5,2,6,5,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4,27,11672.97,0,12.14009,5,0,0,0,0,0,1,0,0,1,0,0,1,0,0,60.14645,5459.257498,3,3,2,4,3,3,4,4,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
4,34,28502.49,0,11.74732,16,0,0,0,1,0,1,0,1,1,1,0,0,0,1,59.55192,5800.854441,3,3,3,4,3,4,4,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,75,5678.51,0,10.69562,13,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1.970645,856.222981,3,3,3,3,6,2,3,3,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,44,95564.57,0,8.103596,10,3,0,0,0,0,1,0,1,1,1,1,0,0,1,59.86174,5592.352902,5,4,6,2,4,4,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4,72,29830.87,0,12.83369,15,2,0,0,1,0,1,0,0,1,0,0,0,1,1,50.98192,4477.609834,3,2,3,3,3,3,3,2,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,51,14364.65,1,9.03738856,11,2,0,0,1,0,1,1,1,0,1,0,0,0,1,12.07970325,1296.674543,4,2,4,5,4,3,3,4,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
0,81,55565.75,0,7.200426,13,0,0,1,1,0,1,1,1,0,1,1,0,0,0,65.52605,5913.125552,3,4,5,3,4,4,3,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,48,38501.46,0,8.890456,10,0,0,0,1,0,1,1,0,0,0,1,0,0,0,50.55452,4303.028243,2,1,1,2,2,3,4,2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1,63,11288.95,0,9.502103,14,3,1,0,0,0,0,0,1,0,0,0,1,0,0,70.56821,6036.967859,5,4,3,3,3,4,3,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1,47,27222.52,1,7.649443176,16,0,0,1,1,0,1,0,1,0,1,1,1,1,1,8.92504512,1389.451264,4,5,3,6,4,5,4,4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
5,53,20473.21,1,16.84547,16,0,0,0,1,0,1,1,1,0,1,0,1,0,0,7.359812,1170.830123,4,3,4,4,4,4,5,3,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0
1,60,38135.76,0,8.071539004,13,1,0,0,1,0,1,1,0,1,0,0,0,0,1,7.195646567,831.4033785,3,3,3,2,5,2,4,4,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1
3,44,28776.49,0,8.745070841,7,0,0,0,0,0,1,1,0,0,1,1,1,0,0,11.48699577,1819.555319,4,3,4,5,3,3,3,4,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
3,22,19406.97,0,15.21903,14,0,1,0,0,0,1,0,0,0,0,1,1,1,1,53.26798,5006.001706,4,5,4,5,4,5,5,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3,26,14808.26,0,6.249562,15,1,0,1,0,0,0,1,1,0,1,1,1,1,0,53.62757,5254.650966,4,4,2,2,5,3,3,3,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0
4,89,37652.91,0,14.06726,15,1,1,0,1,0,1,0,1,1,0,0,0,0,1,71.80429,6125.821735,5,5,5,3,3,6,6,4,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0
1,46,9443.85,1,10.05121,14,1,0,0,1,1,1,1,1,1,0,1,1,0,0,6.894406,1045.674943,4,3,3,4,3,5,5,5,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
0,60,20721.26,0,11.61234,10,0,0,0,1,0,1,0,1,0,0,0,1,0,1,66.2578,6076.32804,3,2,3,4,4,2,2,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,43,3949.33,0,13.98169147,12,0,0,1,0,0,1,0,1,0,0,0,0,0,1,5.810822315,631.4316327,4,4,4,3,4,2,3,4,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
0,59,63841.07,0,11.5167,9,1,1,0,0,0,1,1,0,1,0,0,1,0,1,46.68593,4200.226885,3,3,4,4,3,4,4,3,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1
4,48,71899.67,0,11.8857,10,2,1,0,0,0,1,0,0,0,1,1,0,1,1,41.09672,3741.804448,4,5,4,5,2,5,6,4,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0
3,52,27442.03,0,9.372975594,16,1,1,0,0,0,1,0,0,0,0,1,0,0,1,6.652298992,713.0633088,3,3,3,2,2,3,5,5,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
6,69,44877.7,0,7.85726,14,0,0,0,1,0,1,0,0,1,1,0,0,0,0,13.72584,1835.292593,4,4,4,4,2,5,5,5,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0,83,152813.5,0,12.19182,13,1,1,0,0,0,1,0,0,0,1,1,0,0,0,54.03025,4899.758441,6,4,4,3,5,3,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2,22,57901.36,0,14.69873,11,0,0,0,0,0,1,1,0,1,0,1,1,0,1,68.30856,6572.634947,2,4,4,5,2,4,4,3,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
8,24,5881.96,0,8.421673,8,2,0,1,0,0,1,0,1,1,0,0,0,1,1,63.097,5826.009497,3,3,2,5,4,3,2,3,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
1,35,36965.48,0,10.02068,12,0,1,0,1,1,1,0,0,1,1,0,0,1,1,63.04335,5662.285046,4,3,3,3,3,3,4,3,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
8,37,17255.25,0,9.307477533,7,0,0,0,0,0,1,1,0,1,1,0,0,0,1,3.724597242,1336.534659,3,3,2,5,3,3,3,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,89,5435.86,0,8.358239,13,0,0,1,0,0,1,1,1,1,0,0,0,1,0,66.89948,6163.633177,4,4,2,5,4,4,4,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,76,24729.42,0,8.729509,16,0,0,0,1,1,1,0,0,0,1,0,1,0,1,5.792794,1110.224942,3,3,3,4,3,4,3,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
2,61,69043.68,0,7.726647,12,1,2,0,1,0,1,1,1,0,1,0,0,0,1,70.18387,6004.101327,2,4,4,3,4,2,4,2,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2,45,60915.52,0,9.039072,11,2,1,0,1,1,1,0,1,1,0,0,0,1,1,62.01898,5484.119427,5,5,4,3,3,5,6,4,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
0,85,22274.11,1,8.620125009,10,0,1,0,0,0,1,0,1,0,0,0,1,1,0,15.82334026,2123.334993,4,4,3,3,5,3,3,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,88,71113.67,0,11.26128,10,0,0,0,0,1,1,0,0,0,1,0,0,0,1,4.148103,296.0266799,4,4,3,3,3,5,4,3,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0
0,71,48628.18,0,9.836612,13,1,0,0,0,0,1,1,1,1,0,0,0,1,1,45.22174,4032.926983,5,5,3,2,4,3,2,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,50,10560.99,0,11.31448,12,0,0,1,1,1,1,0,0,0,1,0,1,0,1,59.74092,5218.637314,3,2,2,4,4,2,3,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1
0,76,14797.51,0,9.655889,15,1,0,0,1,1,1,0,1,0,0,1,1,0,1,49.01677,4249.059682,3,4,4,2,4,4,4,3,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
1,81,28181.92,1,9.427912,11,1,0,0,0,0,1,0,1,0,0,1,1,0,1,14.55246,1439.519609,3,3,4,1,5,2,2,2,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0
8,37,19184.88,0,6.589354,7,1,1,0,0,0,1,0,0,1,1,0,0,0,1,8.752114,1180.747336,5,4,3,4,4,5,3,5,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
1,25,40583.58,0,7.543264,9,1,0,1,0,0,1,0,0,1,1,1,1,1,0,65.02015,6076.679824,4,3,5,3,3,5,3,3,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
0,45,8934.54,0,9.528981,13,0,1,1,1,0,1,1,1,1,1,0,0,1,0,55.49451,5127.332044,2,3,3,3,4,3,2,2,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1
3,19,27690.11,1,9.910027332,13,1,0,0,1,0,1,1,0,0,0,1,1,1,0,21.61213506,2954.525101,4,4,4,3,3,3,4,3,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
2,64,5387.61,0,11.80636108,6,1,0,0,1,0,1,1,0,0,0,0,0,1,0,8.700517617,955.7834668,5,4,4,4,3,4,5,6,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
1,48,9202.1,0,7.979875858,18,1,0,0,1,0,1,1,1,0,0,1,1,0,1,14.51274009,2029.905606,4,3,4,3,5,4,3,2,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
1,80,36648.54,0,15.22905,10,1,1,0,1,1,1,1,0,1,1,0,0,1,1,66.82797,5814.514903,4,4,4,2,3,4,5,4,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1,37,29823.06,0,16.27747113,13,1,0,0,0,0,1,0,0,0,0,1,0,1,1,2.981008475,477.2500925,2,3,2,4,3,3,3,3,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
1,55,9703.25,0,6.863563999,12,2,0,1,1,0,1,1,0,0,0,0,0,0,1,3.195246168,426.0222677,3,3,4,3,4,3,3,5,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
0,67,17899.79,0,8.565618,14,0,0,0,0,0,1,0,1,0,0,0,1,0,1,52.64455,4571.4966,5,4,4,2,5,2,2,3,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0
1,47,27995.48,1,8.486542,17,0,0,1,1,0,1,0,0,1,0,0,1,1,0,10.99037,1487.997515,1,2,2,2,3,2,2,3,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
2,40,10986.24,0,9.270527,7,0,0,0,0,0,1,1,1,1,1,1,0,0,1,14.95975,1646.32071,5,4,3,3,3,5,5,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3,47,35696.39,0,17.38034,9,0,0,0,0,0,1,1,0,1,0,0,1,0,0,47.4558,4347.952465,4,3,3,1,5,2,2,5,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0,54,47991.88,1,6.923717,17,2,0,0,1,1,1,1,1,1,0,0,0,1,0,4.098818,1132.634807,2,3,3,2,5,2,2,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
8,83,30885.95,0,7.30183,14,3,1,0,0,0,1,0,1,1,1,0,0,1,1,63.83787,6274.202037,2,2,5,2,3,3,4,4,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
0,77,33654.79,1,7.337524,13,1,0,0,0,0,1,0,1,1,0,0,0,1,1,7.633263,1357.166073,2,2,2,1,4,2,3,3,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
1,41,102609.3,0,11.8484,11,2,0,0,1,0,1,0,0,0,1,0,0,0,1,58.26304,4997.254175,2,1,2,3,4,2,3,2,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1
8,33,52143.7,0,11.17949466,14,1,1,0,1,0,1,0,0,0,1,0,1,1,0,16.03360405,2153.778421,3,4,4,4,3,2,3,2,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
4,35,121444.9,0,6.814054,16,2,1,1,0,0,1,0,0,1,0,0,1,0,0,68.30662,6101.654993,5,5,4,3,4,4,4,5,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
0,67,38941.53,0,6.678908,13,0,0,0,0,0,0,0,1,1,0,0,0,0,0,54.93761,4610.508173,3,2,3,4,3,5,5,6,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1,63,42849.02,0,6.856808,11,1,0,0,1,1,0,1,0,0,1,0,0,1,1,63.91757,5620.075514,4,5,4,2,3,4,3,4,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
4,56,16608.27,0,7.122072827,14,0,0,0,0,0,1,1,0,1,0,0,0,0,0,12.00466914,1248.626874,2,3,2,3,4,3,3,5,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
0,22,53227.89,0,14.31488,13,1,0,0,0,0,1,1,0,0,0,1,0,0,1,69.17356,5831.590077,2,2,3,5,4,2,2,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
1,46,24616.46,0,7.438109,18,0,0,0,0,0,1,1,0,1,0,0,1,1,0,53.4492,5455.706117,4,3,4,3,3,5,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8,45,16905.12,1,7.093203,7,2,0,0,1,0,0,1,1,1,1,0,0,1,1,2.558218,1449.618401,4,4,4,3,4,5,3,3,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
0,49,18911.43,1,13.97172,12,0,1,1,0,0,1,0,0,1,0,1,1,1,1,45.10633,4710.915257,3,2,3,4,3,3,5,3,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
1,69,55779.85,0,9.273413,8,0,0,0,0,0,1,0,0,1,0,0,0,1,1,46.90599,4474.612868,4,3,4,4,5,4,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,68,23962.0,0,10.60652,14,1,1,0,0,0,1,0,0,0,0,0,0,1,0,61.8783,5662.202015,4,4,4,4,3,5,4,5,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
4,39,19869.24,0,13.34793,8,2,0,0,1,0,1,1,0,1,1,1,0,0,0,60.72007,5385.46775,4,5,3,3,4,4,3,5,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
2,33,57149.88,1,16.86536,17,1,0,1,0,0,1,0,1,1,1,0,1,1,1,70.50359,7014.911451,3,4,5,3,4,3,3,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,56,4666.08,0,8.952474,14,1,0,0,0,0,1,1,0,1,0,0,1,0,1,70.17488,6134.697014,4,4,4,3,5,3,4,2,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0
0,70,23622.45,0,6.335191,13,2,6,0,0,0,1,1,0,0,1,0,0,0,1,57.81554,5320.166858,3,2,2,4,3,4,4,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
0,19,82296.19,0,10.00281,8,1,1,1,0,0,1,0,0,1,0,1,1,0,1,70.00887,6127.72243,3,2,4,3,3,2,3,2,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0
0,35,37968.14,0,6.57799,12,2,1,0,1,0,1,1,1,1,0,0,0,0,1,65.15223,5624.339387,2,3,3,4,3,2,2,3,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
4,88,32443.11,1,6.969585746,13,1,1,0,1,0,0,1,0,1,0,0,1,0,1,11.76797971,1367.183772,4,3,4,4,2,4,4,5,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2,38,8952.88,0,7.350533,14,1,0,0,0,0,1,0,0,1,1,0,1,0,0,53.07379,5233.690338,2,4,3,5,4,3,3,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
3,42,83714.62,0,9.032609,12,0,1,0,1,0,1,0,0,1,0,0,0,0,1,47.67299,4114.377391,6,5,6,2,5,4,4,4,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
3,38,15377.23,0,7.024459,15,1,0,0,1,0,1,1,1,0,0,0,0,1,1,2.509742,1135.537453,2,3,3,5,2,3,3,4,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
3,55,15872.85,1,11.70709,15,1,0,1,0,1,0,1,0,0,0,0,1,1,0,5.430488,1045.733553,4,4,4,6,2,5,5,4,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,73,35562.1,0,13.20452,11,1,0,0,1,1,1,0,0,1,1,0,1,0,1,4.532646,713.5720629,5,4,4,3,4,4,5,5,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1
4,68,173978.0,1,10.32772,10,1,0,1,0,0,1,0,0,1,1,0,1,1,0,66.50393,6605.855412,4,3,2,2,3,3,3,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
7,46,23707.75,0,14.78077,13,2,0,1,1,0,1,0,1,1,0,1,0,0,0,70.85122,6616.596671,4,4,3,4,3,3,5,3,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1,36,73656.97,0,3.19378035,13,1,0,0,1,1,1,0,0,1,1,0,0,1,1,2.916144419,1145.807042,6,6,4,3,4,4,4,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
4,54,7985.88,1,12.10548,11,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1.359104,714.3448036,3,3,4,2,4,3,3,4,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
1,34,4493.49,1,10.41328888,9,1,1,0,0,1,1,1,0,1,0,0,0,1,0,5.915225146,1302.621469,6,5,4,2,5,5,4,6,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
3,61,7418.73,1,8.417611,9,1,0,0,1,0,0,1,1,1,1,0,1,1,1,5.525134,1288.15613,6,5,5,2,5,4,2,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,31,88981.56,0,1.276438,10,0,0,0,1,1,1,1,0,0,1,0,1,0,0,18.67357,1971.643189,3,4,2,3,3,3,1,2,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,56,52869.22,1,11.26354,13,1,0,0,1,0,1,1,1,1,0,1,1,1,1,57.44027,5385.186807,3,3,3,1,5,3,2,3,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
4,49,64697.57,0,9.326198,15,1,0,0,0,0,1,1,0,0,0,1,0,0,1,8.327722,880.6292606,5,7,4,3,4,5,3,3,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
2,31,47944.46,0,11.11418795,10,0,0,0,1,0,1,1,0,1,0,0,1,0,1,7.457173484,1552.772876,4,4,5,5,3,4,3,4,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
1,69,30256.32,0,9.487316,9,1,0,0,1,0,1,0,0,1,0,1,0,0,1,54.37409,4599.967755,3,3,4,4,2,4,4,4,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
6,31,104519.8,1,6.836041233,15,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1.515290738,698.1794441,3,4,4,3,2,4,5,5,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0
2,29,75927.18,0,9.454681,15,2,0,1,0,1,1,0,0,1,1,0,1,1,1,67.47739,6291.368213,4,4,4,2,4,3,3,3,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0
0,63,42613.78,0,11.10537,14,5,0,0,0,0,1,1,1,1,0,1,0,0,0,12.50419,1636.48816,4,3,4,4,5,3,3,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,57,5997.99,0,18.30369591,17,2,1,1,0,1,1,0,0,0,1,0,0,0,0,1.754385394,697.3086442,4,4,2,4,4,1,3,4,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
3,70,15652.5,0,9.0983,12,0,0,1,1,0,1,0,1,0,1,0,0,1,0,56.63931,4983.295874,3,4,4,3,5,4,2,4,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
3,49,15777.93,1,11.55879323,12,1,1,0,0,1,1,0,1,1,1,1,1,0,1,7.95236848,1197.290608,4,3,3,4,3,3,3,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1,81,59907.44,0,13.34997,13,3,1,0,1,0,1,1,1,1,0,1,1,0,1,43.3907,4334.844433,4,4,3,3,4,5,3,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
5,19,11609.18,0,14.22906,12,1,0,0,0,0,1,1,1,0,0,0,0,1,1,40.80483,4397.21741,4,3,4,4,3,3,4,4,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1,82,40248.27,0,10.30981,15,0,1,1,1,1,1,0,0,1,0,1,0,0,1,69.98687,5754.337346,2,2,2,2,6,2,2,2,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0
1,28,33352.93,0,13.17714,11,0,1,0,1,0,1,1,0,0,1,0,0,0,1,68.61371,5959.938845,4,4,4,6,2,2,3,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,23,42754.88,0,10.0299,11,0,0,0,1,1,1,1,0,1,1,1,0,1,1,70.68154,6321.473272,2,3,3,2,3,2,3,3,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
2,24,36024.36,1,8.466816,13,1,0,1,0,0,1,0,0,1,1,0,1,0,1,9.526371,1297.915797,3,2,3,5,2,2,4,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0,71,29957.52,0,12.40857,16,1,0,1,0,1,1,0,1,1,1,0,0,0,1,69.83332,6398.841901,3,3,3,4,2,4,3,4,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1,30,8228.16,1,13.57970425,18,1,0,1,1,1,1,1,0,1,0,0,1,1,0,1.770031252,907.2442013,3,3,4,4,3,4,4,2,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
4,67,40978.57,1,8.762474,14,1,0,0,1,1,1,1,1,0,0,0,1,1,1,14.29414,1838.646452,4,4,3,4,2,4,5,4,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
1,51,8324.79,0,10.71946,11,1,0,0,1,0,1,0,0,0,0,0,0,0,1,52.54837,4411.074803,3,4,3,4,3,2,3,3,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1
1,54,44057.85,0,6.666141762,13,1,0,0,0,1,1,0,0,1,1,0,1,1,0,6.5443199,1185.892988,4,3,5,4,4,4,4,3,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0
1,82,34832.5,0,9.8601,14,1,1,0,0,0,1,0,0,1,1,0,0,0,0,69.29186,6273.992363,4,5,4,3,4,2,4,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
6,21,48268.53,1,9.994249,10,1,0,1,0,0,0,0,0,0,1,1,0,1,1,3.992629,1261.333501,4,3,4,3,4,3,3,4,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
3,36,14718.58,0,7.44039,15,1,1,0,0,0,1,0,0,1,0,1,0,1,1,64.56659,5682.278193,3,4,3,4,2,4,3,4,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0
8,37,53358.81,1,13.19778,9,0,2,0,0,0,1,0,1,0,0,1,1,1,1,24.34252,3276.40737,2,1,3,4,2,3,4,3,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
3,60,52354.35,0,4.939062,13,1,0,0,1,1,1,0,1,0,1,0,0,1,1,67.8576,6017.570291,3,4,4,3,5,2,4,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1,55,54981.51,1,15.09456492,12,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1.156719701,358.4232611,3,3,2,6,4,3,3,4,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
1,33,175137.3,1,12.01856,14,1,1,0,0,0,1,1,0,0,0,0,1,1,0,18.2103,2150.497966,4,3,3,4,1,3,3,3,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
0,22,40885.91,0,7.489466,10,0,1,0,0,0,0,0,1,0,0,0,0,1,0,60.31971,5264.734623,3,3,2,2,5,3,4,2,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
4,39,50666.54,1,4.88644359,6,0,2,1,1,0,1,1,0,0,0,0,1,1,0,13.99579075,1877.852717,3,4,3,4,4,4,4,4,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,81,3456.77,1,9.462635,11,1,0,0,0,0,1,1,1,0,0,0,1,1,1,8.907101,1641.698648,3,3,3,5,3,3,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4,72,38137.48,0,9.296497381,13,2,0,0,1,0,1,0,0,1,1,1,0,0,0,3.27055489,911.5267548,3,4,3,3,4,3,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,59,36343.28,0,8.923423,13,0,0,1,0,0,1,0,0,1,0,1,0,0,1,56.63276,4910.178894,3,4,5,2,5,2,2,2,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1
0,81,73761.25,0,6.47772,13,0,0,0,0,0,1,1,0,0,1,0,0,1,1,53.45259,5004.005579,3,3,3,3,4,3,4,4,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,71,12174.49,0,14.81462,11,2,0,0,0,0,1,1,0,1,1,0,0,0,0,10.55165,1455.89147,6,5,4,5,2,6,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,43,23638.05,1,7.073792,13,1,0,0,0,1,1,0,0,1,0,1,1,1,0,5.493065,1178.136437,4,3,3,4,3,6,4,4,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,58,4660.45,0,7.757951,14,0,2,0,0,0,1,0,1,0,1,1,0,1,0,42.59461,3866.102336,5,5,4,4,4,4,5,4,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
7,54,54726.01,0,8.218342,13,0,0,0,1,0,1,0,0,0,1,0,0,0,1,62.37954,5394.351469,5,4,4,2,4,3,3,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
2,64,33589.11,0,13.56647971,13,1,0,1,0,0,1,0,1,1,0,0,0,0,1,13.13159395,1752.198908,3,3,3,3,4,4,3,3,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
1,48,34590.21,0,11.65151,13,0,0,0,0,0,1,0,0,0,1,0,0,1,1,17.77264,2229.782748,2,4,2,5,4,4,3,2,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
7,70,27430.39,0,9.919678232,11,0,1,0,1,0,1,0,1,1,1,0,1,0,1,7.077999389,1636.158987,4,4,2,4,3,4,3,4,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
1,31,18025.26,1,12.82617,16,0,0,0,1,1,1,0,0,0,0,1,1,0,1,4.939997,693.5702614,4,4,6,2,4,2,3,3,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
3,60,29753.9,0,13.19849,12,0,0,1,0,1,1,0,1,0,0,0,1,1,0,66.16108,6008.726494,5,5,4,6,2,3,5,4,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
9,18,44682.25,0,11.90936,11,2,0,0,0,0,1,0,1,1,1,1,1,1,0,51.04299,5322.906337,3,3,3,4,3,2,4,4,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0
2,24,48510.35,0,17.07819,13,0,0,0,1,0,1,1,1,0,1,0,0,1,1,55.67036,5509.37969,3,4,3,4,2,5,5,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4,47,131680.1,1,12.73072,12,0,0,1,0,1,1,1,0,1,1,0,0,1,1,58.36624,5321.727773,2,3,3,3,3,2,3,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
